"Date","MSCI_BRICS_price_index","MSCI_BRAZIL_price_index","MSCI_CHINA_price_index","MSCI_RUSSIA_price_index","MSCI_INDIA_price_index"
2006-08-15,232.04,1859.203,37.505,1163.694,300.62
2006-08-16,235.007,1895.292,37.94,1169.937,304.848
2006-08-17,233.88,1888.919,37.65,1156.213,307.082
2006-08-18,231.048,1878.412,37.524,1112.453,307.232
2006-08-21,230.317,1857.23,36.828,1131.587,309.005
2006-08-22,232.012,1849.999,37.378,1154.76,308.035
2006-08-23,229.793,1793.592,37.25,1163.97,305.422
2006-08-24,228.778,1787.535,36.87,1152.966,308.476
2006-08-25,229.354,1793.246,36.873,1156.655,309.71
2006-08-28,230.249,1819.433,36.806,1153.356,311.107
2006-08-29,231.22,1821.653,37.228,1151.034,313.43
2006-08-30,232.627,1837.499,37.388,1160.822,313.74
2006-08-31,231.025,1826.661,37.304,1144.068,312.29
2006-09-01,232.594,1865.983,37.405,1138.969,315.203
2006-09-04,236.008,1900.146,37.979,1149.975,320.477
2006-09-05,235.827,1881.205,37.921,1159.255,320.409
2006-09-06,232.414,1834.674,37.667,1134.362,321.617
2006-09-07,229.192,1819.779,37.423,1101.69,319.269
2006-09-08,229.359,1801.359,37.47,1111.479,320.277
2006-09-11,222.448,1745.343,37.018,1063.181,310.182
2006-09-12,224.761,1766.789,37.169,1076.867,314.052
2006-09-13,227.798,1797.269,37.361,1091.165,320.408
2006-09-14,227.635,1782.761,37.342,1091.888,323.036
2006-09-15,227.178,1784.032,37.331,1082.596,323.804
2006-09-18,229.86,1813.936,37.735,1095.615,325.474
2006-09-19,228.931,1787.343,37.834,1098.701,322.674
2006-09-20,227.109,1741.654,38.144,1079.061,326.839
2006-09-21,225.729,1708.44,38.475,1057.892,331.573
2006-09-22,222.621,1673.782,38.488,1029.183,330.516
2006-09-25,220.1,1678.522,38.334,993.898,328.506
2006-09-26,222.818,1728.418,37.53,1021.091,332.704
2006-09-27,226.3,1761.801,38.109,1041.05,334.199
2006-09-28,229.688,1784.533,38.283,1077.487,334.656
2006-09-29,229.654,1790.816,38.372,1067.39,336.598
2006-10-02,230.884,1816.249,38.372,1072.92,336.598
2006-10-03,227.962,1777.854,38.572,1045.308,335.235
2006-10-04,229.825,1827.991,38.483,1057.682,331.035
2006-10-05,233.608,1847.518,38.864,1086.156,337.027
2006-10-06,232.811,1845.302,38.73,1075.904,338.028
2006-10-09,234.409,1870.259,38.321,1100.479,336.613
2006-10-10,234.92,1892.202,38.693,1087.879,336.268
2006-10-11,234.976,1875.823,38.905,1090.95,337.155
2006-10-12,235.63,1878.439,39.102,1083.136,343.181
2006-10-13,240.425,1918.29,39.421,1116.366,350.002
2006-10-16,241.377,1938.339,39.635,1105.43,354.872
2006-10-17,240.632,1913.614,39.758,1105.761,354.126
2006-10-18,241.922,1917.313,39.962,1120.886,353.356
2006-10-19,242.451,1925.985,40.001,1129.47,350.394
2006-10-20,241.333,1902.699,40.393,1115.623,350.012
2006-10-23,240.976,1927.317,40.172,1106.651,347.46
2006-10-24,242.085,1942.792,40.388,1110.473,347.46
2006-10-25,243.325,1951.701,40.592,1120.044,347.614
2006-10-26,244.465,1959.999,41.036,1116.992,350.497
2006-10-27,243.498,1945.169,40.512,1110.799,356.474
2006-10-30,241.061,1918.959,40.532,1075.544,361.637
2006-10-31,243.315,1940.352,40.992,1094.062,358.806
2006-11-01,246.993,1953.263,41.395,1129.038,362.273
2006-11-02,246.469,1949.664,41.94,1105.762,363.985
2006-11-03,248.186,1973.568,41.953,1117.783,364.915
2006-11-06,250.875,2018.402,42.524,1119.671,365.952
2006-11-07,251.961,2009.967,42.504,1139.903,367.164
2006-11-08,250.91,2016.851,42.247,1130.02,364.909
2006-11-09,253.083,2009.287,43.094,1140.75,368.65
2006-11-10,253.462,1999.828,43.027,1148.701,371.202
2006-11-13,253.12,1974.166,43.359,1146.964,372.085
2006-11-14,255.035,2013.018,43.644,1149.182,372.006
2006-11-15,256.429,2019.338,44.367,1150.625,371.385
2006-11-16,257.628,2012.949,44.794,1154.806,375.25
2006-11-17,255.5,1996.424,44.829,1133.742,372.545
2006-11-20,254.325,2001.048,44.43,1123.255,372.163
2006-11-21,257.219,2018.767,44.524,1146.399,378.062
2006-11-22,260.094,2037.84,45.835,1142.905,380.69
2006-11-23,260.9,2038.413,45.992,1150.021,381.479
2006-11-24,260.834,2026.078,45.945,1156.985,381.535
2006-11-27,259.091,1987.633,45.64,1156.363,382.368
2006-11-28,255.717,1982.418,43.711,1166.103,376.809
2006-11-29,261.359,2034.316,44.73,1201.403,377.326
2006-11-30,263.835,2041.842,45.465,1214.526,379.201
2006-12-01,263.22,2012.096,45.278,1215.166,384.705
2006-12-04,265.854,2070.206,45.283,1223.412,385.811
2006-12-05,270.186,2111.635,46.179,1242.039,388.47
2006-12-06,270.796,2117.139,46.475,1244.468,386.757
2006-12-07,270.107,2111.347,46.088,1244.277,387.996
2006-12-08,268.932,2116.949,45.651,1244.197,382.641
2006-12-11,267.887,2128.982,46.245,1226.467,371.587
2006-12-12,265.428,2106.767,46.263,1220.143,360.547
2006-12-13,265.107,2119.516,45.726,1211.108,366.009
2006-12-14,269.069,2148.466,46.402,1222.754,375.573
2006-12-15,270.691,2143.396,46.866,1231.629,379.708
2006-12-18,272.324,2136.893,47.861,1229.797,382.578
2006-12-19,268.659,2129.6,47.342,1206.146,373.255
2006-12-20,271.648,2134.687,48.419,1226.501,371.819
2006-12-21,271.647,2123.806,48.467,1225.855,374.553
2006-12-22,272.624,2127.161,48.872,1222.46,377.919
2006-12-25,272.31,2127.161,48.878,1217.164,377.919
2006-12-26,273.804,2149.268,48.863,1215.449,385.091
2006-12-27,280.799,2189.368,51.386,1228.382,391.071
2006-12-28,283.299,2198.787,52.105,1243.902,391.565
2006-12-29,283.734,2205.429,52.063,1250.283,390.636
2007-01-01,283.734,2205.429,52.063,1250.283,390.636
2007-01-02,287.979,2247.469,53.374,1252.27,395.154
2007-01-03,287.332,2194.405,54.055,1252.04,395.628
2007-01-04,282.769,2164.061,52.218,1248.61,393.197
2007-01-05,279.022,2081.318,51.962,1241.585,392.57
2007-01-08,277.931,2111.23,51.166,1243.054,385.142
2007-01-09,270.261,2073.21,50.512,1159.332,383.338
2007-01-10,267.245,2077.72,49.29,1153.325,376.726
2007-01-11,269.064,2104.426,48.701,1171.003,383.435
2007-01-12,271.767,2127.365,49.406,1158.584,396.053
2007-01-15,276.592,2123.308,50.932,1190.477,400.363
2007-01-16,274.921,2100.502,51.094,1172.306,399.878
2007-01-17,273.412,2114.857,50.614,1149.757,401.215
2007-01-18,273.2,2099.443,50.873,1146.315,402.015
2007-01-19,275.718,2156.637,50.742,1160.449,401.392
2007-01-22,279.58,2162.619,51.937,1184.504,403.298
2007-01-23,280.331,2201.32,51.804,1188.792,398.188
2007-01-24,282.692,2235.733,52.237,1193.531,399.743
2007-01-25,282.601,2237.573,51.468,1202.976,404.251
2007-01-26,278.477,2211.069,50.067,1188.263,404.114
2007-01-29,275.76,2163.87,50.023,1173.665,402.871
2007-01-30,277.924,2188.865,50.722,1176.299,402.871
2007-01-31,277.828,2220.848,49.856,1184.85,400.533
2007-02-01,280.764,2245.953,49.911,1208.626,405.089
2007-02-02,282.354,2266.147,50.095,1210.295,409.236
2007-02-05,283.621,2272.303,50.104,1220.048,413.004
2007-02-06,285.151,2284.471,50.461,1231.206,411.734
2007-02-07,285.398,2254.17,51.231,1221.594,416.702
2007-02-08,284.609,2252.487,51.772,1194.193,417.037
2007-02-09,282.683,2218.827,51.624,1192.732,413.316
2007-02-12,277.983,2182.231,51.623,1157.332,402.455
2007-02-13,278.991,2243.403,50.499,1178.738,398.043
2007-02-14,282.351,2286.283,50.813,1204.279,396.613
2007-02-15,284.974,2292.133,51.658,1199.062,407.858
2007-02-16,285.553,2281.44,51.944,1205.023,408.799
2007-02-19,285.776,2280.622,51.946,1209.711,408.492
2007-02-20,284.531,2280.186,51.941,1199.459,403.469
2007-02-21,285.551,2296.734,52.328,1201.819,400.749
2007-02-22,287.21,2328.445,52.689,1213.283,394.781
2007-02-23,284.614,2292.54,52.43,1214.939,386.073
2007-02-26,285.667,2307.194,51.866,1238.568,386.471
2007-02-27,274.615,2141.239,50.592,1192.269,382.513
2007-02-28,268.806,2157.617,48.98,1163.933,365.847
2007-03-01,263.926,2127.62,47.891,1119.334,372.077
2007-03-02,261.477,2080.932,47.744,1124.655,363.72
2007-03-05,250.181,2005.514,45.11,1084.911,346.967
2007-03-06,258.666,2116.47,46.492,1107.744,356.037
2007-03-07,257.915,2105.823,46.489,1107.464,352.871
2007-03-08,263.771,2153.171,47.857,1113.317,367.166
2007-03-09,266.871,2188.042,47.856,1149.278,364.112
2007-03-12,268.003,2195.235,48.823,1138.172,364.359
2007-03-13,265.521,2131.95,48.401,1136.839,367.895
2007-03-14,260.691,2137.937,47.149,1112.706,355.366
2007-03-15,263.548,2153.342,47.779,1131.5,356.418
2007-03-16,262.858,2125.735,47.942,1135.696,353.915
2007-03-19,267.876,2184.11,48.667,1153.28,360.416
2007-03-20,268.944,2211.425,48.933,1139.999,365.23
2007-03-21,273.403,2272.859,49.318,1153.025,373.244
2007-03-22,277.224,2287.976,49.763,1179.517,380.998
2007-03-23,278.465,2282.189,50.059,1194.301,381.137
2007-03-26,280.777,2298.725,50.546,1212.423,379.555
2007-03-27,278.985,2272.224,50.444,1198.206,380.998
2007-03-28,276.865,2223.771,50.045,1211.384,374.76
2007-03-29,280.618,2293.895,50.778,1222.671,370.386
2007-03-30,281.893,2325.915,50.858,1212.647,376.394
2007-04-02,279.012,2308.916,50.861,1209.417,358.397
2007-04-03,281.67,2352.896,51.275,1201.678,366.922
2007-04-04,284.902,2375.376,52.166,1210.956,370.695
2007-04-05,286.176,2387.881,52.167,1217.307,374.522
2007-04-06,286.311,2387.881,52.166,1219.444,374.522
2007-04-09,288.714,2406.516,52.164,1229.077,384.488
2007-04-10,290.729,2416.816,52.791,1236.924,385.792
2007-04-11,291.069,2394.558,53.349,1241.764,384.746
2007-04-12,290.462,2408.827,53.286,1229.088,383.291
2007-04-13,294.039,2450.098,53.258,1243.909,394.315
2007-04-16,299.043,2498.73,54.386,1242.66,408.323
2007-04-17,297.482,2491.677,54.464,1225.484,405.348
2007-04-18,295.716,2470.594,54.463,1209.117,405.295
2007-04-19,291.134,2472.328,52.675,1186.541,402.685
2007-04-20,297.245,2512.534,53.515,1219.329,413.837
2007-04-23,297.205,2508.859,53.524,1216.786,415.816
2007-04-24,297.034,2480.78,53.649,1206.811,426.176
2007-04-25,298.892,2522.913,53.297,1211.642,432.202
2007-04-26,298.254,2495.412,53.685,1205.613,432.598
2007-04-27,293.94,2479.03,53.072,1181.788,421.93
2007-04-30,292.351,2457.919,52.634,1192.164,421.796
2007-05-01,292.261,2456.71,52.626,1191.536,421.821
2007-05-02,293.494,2493.217,52.513,1182.108,421.591
2007-05-03,297.758,2542.638,53.346,1188.259,429.009
2007-05-04,299.811,2553.17,54.325,1191.143,428.455
2007-05-07,299.954,2533.901,54.804,1193.895,427.085
2007-05-08,298.062,2535.827,54.457,1179.046,423.283
2007-05-09,300.765,2596.763,54.896,1180.061,422.313
2007-05-10,297.981,2551.541,55.165,1160.281,418.617
2007-05-11,296.386,2580.922,54.384,1137.88,419.639
2007-05-14,301.368,2558.577,57.038,1143.788,428.487
2007-05-15,300.258,2579.458,56.632,1129.392,426.542
2007-05-16,306.553,2688.759,56.995,1148.299,433.789
2007-05-17,306.14,2684.864,56.958,1135.272,439.051
2007-05-18,307.835,2706.815,56.698,1153.023,441.19
2007-05-21,310.152,2747.612,56.93,1153.51,445.875
2007-05-22,309.538,2738.716,56.732,1147.132,449.432
2007-05-23,307.103,2726.171,56.78,1120.563,446.057
2007-05-24,301.866,2619.865,56.733,1103.553,441.507
2007-05-25,303.658,2690.985,55.618,1116.039,445.336
2007-05-28,303.85,2714.901,55.726,1099.225,447.852
2007-05-29,302.147,2706.386,55.546,1074.191,451.943
2007-05-30,299.554,2721.53,54.54,1067.295,443.209
2007-05-31,306.279,2742.015,56.174,1106.036,450.935
2007-06-01,312.955,2845.289,56.672,1141.143,453.201
2007-06-04,312.524,2828.737,56.933,1140.868,450.529
2007-06-05,313.056,2810.564,57.434,1143.48,451.534
2007-06-06,308.09,2703.88,57.528,1136.294,441.328
2007-06-07,306.384,2699.616,57.349,1120.333,439.116
2007-06-08,303.544,2694.652,56.635,1114.169,429.83
2007-06-11,306.68,2745.047,56.969,1120.119,434.707
2007-06-12,306.011,2711.232,57.137,1119.349,436.364
2007-06-13,308.006,2773.574,57.069,1130.99,430.712
2007-06-14,315.253,2827.233,58.264,1173.463,437.34
2007-06-15,320.364,2902.872,59.239,1189.249,437.55
2007-06-18,324.936,2921.589,61.534,1194.253,436.07
2007-06-19,325.218,2915.832,61.544,1190.996,441.739
2007-06-20,325.99,2875.815,61.896,1206.24,445.915
2007-06-21,327.958,2881.204,63.169,1195.056,449.377
2007-06-22,327.535,2858.512,63.496,1193.946,447.97
2007-06-25,324.119,2820.97,62.832,1179.003,446.864
2007-06-26,322.983,2786.593,62.354,1192.722,445.786
2007-06-27,321.689,2803.379,61.892,1181.018,443.158
2007-06-28,325.137,2828.131,62.743,1193.372,446.876
2007-06-29,327.058,2857.333,62.541,1202.42,453.119
2007-07-02,330.209,2925.792,62.549,1214.36,454.453
2007-07-03,335.932,2949.912,64.573,1229.093,459.785
2007-07-04,336.85,2958.561,64.824,1227.669,462.469
2007-07-05,338.447,2968.128,65.149,1240.359,461.823
2007-07-06,341.04,3010.1,65.468,1246.141,464.681
2007-07-09,344.761,3015.642,66.954,1258.871,466.779
2007-07-10,343.496,2987.665,67.441,1241.194,466.563
2007-07-11,344.03,3032.857,66.404,1259.112,463.451
2007-07-12,351.421,3144.645,66.902,1295.701,468.54
2007-07-13,355.017,3160.103,67.932,1304.067,475.711
2007-07-16,354.276,3151.412,67.307,1309.523,477.58
2007-07-17,354.697,3165.823,67.525,1302.501,477.997
2007-07-18,351.986,3174.317,66.326,1288.234,477.372
2007-07-19,356.781,3219.444,66.751,1314.852,485.107
2007-07-20,357.554,3171.01,68.394,1309.233,484.871
2007-07-23,362.709,3246.684,69.269,1320.768,489.284
2007-07-24,357.812,3119.946,69.918,1289.359,490.391
2007-07-25,354.869,3069.796,69.536,1287.818,485.369
2007-07-26,348.086,2947.147,69.14,1243.985,490.827
2007-07-27,337.323,2841.392,66.815,1227.33,470.4
2007-07-30,342.488,2970.753,67.321,1230.488,469.876
2007-07-31,348.44,2976.583,68.95,1257.931,480.846
2007-08-01,338.472,2948.671,66.281,1223.279,460.46
2007-08-02,339.74,2983.232,65.819,1235.182,461.705
2007-08-03,338.417,2881.676,66.215,1244.329,467.773
2007-08-06,330.44,2839.708,63.747,1222.091,458.473
2007-08-07,331.687,2882.691,63.164,1231.313,460.388
2007-08-08,342.343,2996.831,65.654,1255.637,471.153
2007-08-09,335.27,2859.049,65.872,1221.626,464.53
2007-08-10,324.918,2745.139,63.553,1193.399,456.002
2007-08-13,327.66,2763.273,63.822,1211.173,460.769
2007-08-14,323.775,2642.214,64.18,1206.132,458.773
2007-08-15,314.922,2538.372,62.033,1176.006,458.773
2007-08-16,297.132,2354.328,58.651,1126.952,432.802
2007-08-17,298.771,2445.151,57.027,1159.306,426.945
2007-08-20,309.649,2496.323,61.813,1158.598,438.299
2007-08-21,309.776,2507.624,63.389,1141.442,423.663
2007-08-22,319.832,2633.907,65.408,1167.097,431.936
2007-08-23,324.705,2675.175,67.715,1170.233,427.902
2007-08-24,328.551,2736.733,68.231,1174.162,434.21
2007-08-27,339.817,2781.81,72.379,1193.996,448.253
2007-08-28,334.733,2674.282,71.992,1175.921,449.893
2007-08-29,333.7,2718.163,70.459,1174.344,451.454
2007-08-30,338.813,2757.346,71.937,1187.819,455.95
2007-08-31,348.029,2859.504,73.955,1210.802,465.169
2007-09-03,349.355,2882.65,74.078,1210.615,468.482
2007-09-04,349.616,2908.902,74.038,1199.065,470.342
2007-09-05,347.316,2851.604,74.025,1192.214,470.252
2007-09-06,350.703,2888.904,74.268,1208.422,476.695
2007-09-07,349.942,2892.604,74.36,1192.425,476.496
2007-09-10,346.434,2779.018,74.417,1192.4,476.732
2007-09-11,350.161,2894.413,74.043,1204.323,476.012
2007-09-12,352.153,2917.282,74.845,1198.471,478.335
2007-09-13,357.316,2993.488,75.173,1224.407,482.835
2007-09-14,359.681,2972.163,76.772,1229.817,482.778
2007-09-17,356.732,2942.425,76.493,1211.982,479.408
2007-09-18,363.778,3091.745,76.658,1233.295,484.883
2007-09-19,377.881,3185.647,79.854,1281.737,507.183
2007-09-20,380.576,3185.694,81.097,1279.788,513.252
2007-09-21,384.032,3234.771,81.518,1284.324,520.801
2007-09-24,393.571,3296.733,84.864,1295.532,530.854
2007-09-25,391.739,3293.35,84.639,1271.507,532.395
2007-09-26,396.364,3372.826,84.663,1301.072,533.836
2007-09-27,405.167,3474.812,87.241,1308.515,539.82
2007-09-28,405.925,3430.595,88.237,1310.13,543.084
2007-10-01,410.554,3577.29,88.225,1301.799,547.238
2007-10-02,420.311,3564.694,92.804,1339.642,547.238
2007-10-03,412.815,3446.948,89.658,1329.117,566.587
2007-10-04,407.325,3433.045,86.607,1330.059,567.15
2007-10-05,419.667,3585.876,90.308,1354.554,563.965
2007-10-08,419.204,3604.009,89.872,1365.421,555.505
2007-10-09,426.311,3668.481,90.874,1373.073,579.959
2007-10-10,431.307,3664.877,92.877,1374.552,593.729
2007-10-11,438.941,3646.411,96.589,1396.349,598.287
2007-10-12,434.943,3621.749,95.848,1389.145,585.507
2007-10-15,445.39,3679.703,99.331,1395.664,604.835
2007-10-16,438.816,3555.816,98.331,1377.657,606.713
2007-10-17,442.363,3678.612,98.962,1381.767,592.137
2007-10-18,440.04,3681.911,99.686,1367.642,568.474
2007-10-19,433.314,3533.329,99.693,1361.218,554.878
2007-10-22,423.555,3493.321,95.787,1333.458,554.168
2007-10-23,439.77,3637.953,99.355,1362.291,585.862
2007-10-24,439.227,3625.204,99.448,1354.629,587.5
2007-10-25,443.252,3655.914,99.801,1381.024,594.105
2007-10-26,453.448,3807.657,100.384,1419.253,610.729
2007-10-29,466.285,3920.129,103.456,1440.842,633.446
2007-10-30,464.572,3866.166,104.063,1428.265,631.49
2007-10-31,466.901,3958.737,102.852,1444.18,635.154
2007-11-01,464.508,3870.963,103.716,1435.203,630.921
2007-11-02,460.446,3853.769,100.61,1446.931,639.667
2007-11-05,445.65,3764.916,94.487,1445.408,627.235
2007-11-06,453.319,3918.922,95.037,1481.842,623.149
2007-11-07,452.282,3858.494,95.802,1481.193,620
2007-11-08,448.311,3928.706,91.863,1502.941,612.439
2007-11-09,445.787,3936.145,91.17,1487.168,607.44
2007-11-12,426.687,3696.93,85.658,1469.461,599.322
2007-11-13,429.564,3791.017,85.409,1460.426,606.514
2007-11-14,449.368,3960.884,91.273,1470.645,638.675
2007-11-15,444.462,3938.089,89.819,1452.558,633.81
2007-11-16,436.387,3923.275,85.984,1436.872,632.825
2007-11-19,428.847,3772.818,84.993,1417.238,634.69
2007-11-20,431.044,3763.592,86.685,1435.218,621.664
2007-11-21,414.56,3595.337,82.724,1408.688,598.744
2007-11-22,411.789,3643.898,80.535,1402.567,596.881
2007-11-23,413.694,3602.48,81.375,1417.35,604.396
2007-11-26,418.539,3467.685,85.243,1436.115,616.441
2007-11-27,414.508,3438.13,83.952,1426.583,613.985
2007-11-28,422.766,3665.831,84.422,1442.018,606.955
2007-11-29,430.679,3705.878,88.087,1445.564,608.369
2007-11-30,437.075,3764.723,88.877,1470.128,622.257
2007-12-03,438.183,3760.54,88.974,1462.236,635.69
2007-12-04,437.927,3724.265,89.097,1472.198,636.362
2007-12-05,449.598,3856.843,91.015,1526.182,643.14
2007-12-06,453.015,3938.056,91.718,1517.647,644.231
2007-12-07,453.394,3962.188,90.415,1535.598,650.805
2007-12-10,452.518,3973.603,88.508,1571.344,649.654
2007-12-11,454.378,3918.185,90.251,1557.518,662.263
2007-12-12,452.3,3944.687,87.759,1572.251,666.462
2007-12-13,438.979,3802.436,84.529,1533.874,659.473
2007-12-14,433.165,3752.909,83.036,1506.689,659.729
2007-12-17,416.527,3533.678,80.248,1486.44,629.321
2007-12-18,420.558,3624.888,80.346,1513.158,623.168
2007-12-19,425.142,3696.868,81.742,1511.377,622.862
2007-12-20,427.293,3707.766,81.961,1528.94,625.831
2007-12-21,433.646,3793.192,83.606,1541.271,625.831
2007-12-24,441.448,3807.544,85.888,1550.544,650.126
2007-12-25,440.916,3807.544,85.882,1542.024,650.126
2007-12-26,445.129,3897.459,85.86,1539.051,663.492
2007-12-27,443.991,3880.261,85.551,1538.241,663.495
2007-12-28,442.563,3921.8,83.795,1537.96,666.138
2007-12-31,442.973,3867.159,84.914,1536.372,668.886
2008-01-01,443.096,3867.159,84.914,1536.372,669.953
2008-01-02,441.214,3806.465,84.182,1542.211,678.423
2008-01-03,437.62,3823.241,81.814,1544.331,677.116
2008-01-04,437.237,3666.008,84.003,1532.855,690.636
2008-01-07,433.158,3614.934,82.402,1531.758,694.16
2008-01-08,438.067,3760.789,82.509,1533.885,693.368
2008-01-09,441.338,3748.454,84.302,1544.358,692.631
2008-01-10,441,3792.168,83.769,1555.124,679.871
2008-01-11,438.284,3722.183,82.982,1554.738,687.835
2008-01-14,438.867,3781.445,81.034,1578.317,693.199
2008-01-15,426.056,3596.385,78.604,1561.128,679.382
2008-01-16,405.654,3444.157,73.789,1474.925,663.127
2008-01-17,401.701,3339.089,75.322,1432.827,657.385
2008-01-18,398.866,3350.456,75.314,1432.012,630.269
2008-01-21,367.355,3039.048,70.648,1327.881,569.415
2008-01-22,355.484,3246.747,63.43,1290.304,537.338
2008-01-23,365.119,3128.042,69.848,1267.277,569.805
2008-01-24,373.267,3386.138,68.173,1338.128,555.945
2008-01-25,389.08,3402.874,73.224,1365.335,598.018
2008-01-28,382.515,3481.225,69.664,1329.864,591.452
2008-01-29,385.66,3523.555,69.928,1352.786,590.793
2008-01-30,379.352,3568.218,67.096,1333.123,576.59
2008-01-31,374.358,3537.18,66.606,1288.595,572.912
2008-02-01,389.346,3661.376,70.038,1340.87,588.879
2008-02-04,399.705,3664.312,74.097,1368.369,602.324
2008-02-05,395.858,3644.482,74.096,1316.768,601.829
2008-02-06,381.614,3519.733,69.647,1305.24,586.181
2008-02-07,377.177,3525.071,69.657,1267.316,566.192
2008-02-08,376.305,3530.617,69.66,1262.579,559.559
2008-02-11,373.253,3624.521,67.037,1293.159,530.125
2008-02-12,381.637,3727.623,68.138,1343.235,530.943
2008-02-13,386.877,3773.928,69.224,1358.308,539.117
