"Date","MSCI_JAPAN_price_index","MSCI_USA_price_index","MSCI_UK_price_index","MSCI_FRANCE_price_index","MSCI_CANADA_price_index","MSCI_GERMANY_price_index","MSCI_ITALY_price_index"
1985-04-29,790.681,191.493,171.064,130.9,229.69,180.39,65.269
1985-04-30,793.077,194.143,170.398,131.829,228.58,181.648,66.149
1985-05-01,789.627,192.202,168.732,129.905,227.127,178.301,65.193
1985-05-02,793.882,193.056,169.582,129.005,225.469,175.43,64.149
1985-05-03,792.977,192.405,170.672,128.147,225.38,175.489,63.954
1985-05-06,787.947,187.883,170.721,127.154,224.243,175.003,63.322
1985-05-07,799.148,190.661,171.466,129.906,224.475,179.077,64.438
1985-05-08,802.078,191.427,171.529,129.172,222.529,177.852,63.935
1985-05-09,804.984,195.599,172.824,132.272,224.708,182.298,65.375
1985-05-10,799.366,196.763,175.151,132.814,226.356,182.912,65.762
1985-05-13,805.471,203.537,175.373,136.024,228.727,186.14,67.533
1985-05-14,808.294,203.952,174.591,137.287,229.445,189.263,70.104
1985-05-15,796.334,206.117,175.239,137.093,230.881,188.662,71.525
1985-05-16,793.276,203.586,176.34,136.035,233.788,186.744,71.643
1985-05-17,803.261,204.126,178.012,137.013,234.133,188.004,72.411
1985-05-20,817.407,207.913,180.426,139.26,235.449,193.237,73.283
1985-05-21,818.499,204.371,180.293,137.185,236.827,190.021,72.9
1985-05-22,823.619,205.062,179.22,137.949,234.207,191.494,73.374
1985-05-23,816.656,202.249,178.266,139.094,234.972,191.42,72.804
1985-05-24,811.148,201.105,179.014,139.281,233.914,193.553,72.886
1985-05-27,815.103,201.105,179.014,139.281,235.637,193.553,72.73
1985-05-28,816.731,199.914,178.769,139.008,235.088,191.844,72.064
1985-05-29,821.096,200.459,178.626,140.803,234.193,194.825,73.057
1985-05-30,825.74,203.691,178.644,143.256,234.453,196.224,73.209
1985-05-31,820.087,203.266,180.337,142.722,235.202,199.888,72.222
1985-06-03,822.65,208.473,180.187,144.284,236.318,204.629,72.056
1985-06-04,824.165,208.326,180.975,143.658,237.693,202.695,71.863
1985-06-05,830.292,205.128,181.078,142.429,237.63,201.028,73.055
1985-06-06,837.258,203.848,181.946,142.726,236.082,201.801,73.87
1985-06-07,836.226,202.149,180.482,141.449,233.961,204.186,73.577
1985-06-10,832.252,198.734,180.351,140.11,232.703,202.098,73.301
1985-06-11,836.943,200.646,179.792,140.155,232.355,204.751,75.761
1985-06-12,836.829,198.325,178.418,139.776,231.86,207.517,76.668
1985-06-13,836.287,196.322,176.322,137.734,230.508,204.996,75.855
1985-06-14,838.301,197.898,177.963,137.253,232.358,206.543,77.053
1985-06-17,841.816,198.725,177.515,137.938,232.404,206.173,78.742
1985-06-18,846.592,201.18,178.348,137.806,233.413,211.427,79.525
1985-06-19,855.397,202.826,177.648,139.282,233.144,215.498,80.853
1985-06-20,848.429,196.697,177.73,136.872,230.002,212.815,79.846
1985-06-21,843.434,195.266,180.203,137.775,232.113,214.028,79.006
1985-06-24,847.948,197.093,179.845,139.652,232.224,214.596,79.934
1985-06-25,849.073,193.758,180.433,140.41,232.623,214.502,79.702
1985-06-26,856.866,193.386,180.723,140.345,232.191,211.356,80.584
1985-06-27,853.175,193.2,181.811,138.565,232.08,212.919,79.467
1985-06-28,856.433,195.743,182.368,138.364,233.265,216.851,80.034
1985-07-01,859.385,198.024,182.959,139.276,233.3,215.786,79.395
1985-07-02,854.327,197.261,182.585,138.595,234.767,215.986,79.887
1985-07-03,858.697,196.737,181.996,138.574,234.784,222.164,81.534
1985-07-04,865.37,199.223,181.996,136.486,235.364,223.866,82.478
1985-07-05,868.223,202.601,183.064,135.849,236.383,226.273,83.313
1985-07-08,886.793,202.619,182.486,135.422,235.995,225.272,83.682
1985-07-09,895.196,205.604,181.602,137.007,236.181,226.017,85.406
1985-07-10,898.057,206.934,182.883,138.365,237.077,217.774,85.615
1985-07-11,883.295,205.78,183.495,139.301,236.599,223.37,85.769
1985-07-12,891.274,206.857,183.767,142.468,237.383,222.764,87.984
1985-07-15,882.552,208.862,183.236,142.306,239.312,221.207,87.323
1985-07-16,888.413,208.488,185.161,141.943,240.804,220.267,88.563
1985-07-17,910.514,214.691,185.879,144.935,244.64,224.375,89.5
1985-07-18,906.431,213.623,184.555,143.413,244.337,225.924,90.26
1985-07-19,897.866,213.84,185.357,140.451,244.161,226.29,85.417
1985-07-22,891.513,209.419,184.616,140.529,242.906,228.132,86.185
1985-07-23,899.097,212.584,182.768,142.58,241.82,227.568,87.685
1985-07-24,898.941,211.616,181.778,141.645,238.861,225.618,84.86
1985-07-25,893.009,208.728,182.294,140.503,241.636,223.005,84.262
1985-07-26,896.14,212.047,182.508,140.061,242.794,221.581,85.283
1985-07-29,899.887,217.204,179.913,142.121,241.133,223.972,86.797
1985-07-30,865.749,216.346,180.083,139.995,239.46,221.046,86.37
1985-07-31,860.062,219.257,181.208,141.178,243.771,223.684,87.812
1985-08-01,882.951,220.238,182.45,142.321,241.349,228.922,88.274
1985-08-02,876.465,214.163,181.86,141.873,241.325,228.147,88.491
1985-08-05,871.539,213.058,181.009,142.352,240.68,229.141,89.561
1985-08-06,863.266,211.638,178.47,141.821,237.328,228.608,89.599
1985-08-07,861.59,211.181,178.217,140.949,236.386,226.425,89.643
1985-08-08,860.125,212.756,179.462,141.551,237.538,230.044,89.392
1985-08-09,858.271,209.705,178.793,142.579,238.447,230.238,89.008
1985-08-12,861.878,217.271,178.103,143.89,238.359,232.454,88.347
1985-08-13,857.114,218.596,177.822,144.187,239.091,234.379,88.585
1985-08-14,858.301,218.6,177.844,142.733,239.406,234.27,87.13
1985-08-15,869.42,222.124,177.69,142.739,240.901,237.485,88.069
1985-08-16,875.9,222.814,176.58,144.669,240.191,237.098,88.731
1985-08-19,880.304,222.464,176.89,144.486,239.405,234.818,89.948
1985-08-20,875.886,221.704,178.493,143.538,238.487,234.235,91.358
1985-08-21,881.251,222.991,179.619,144.866,238.981,235.485,91.159
1985-08-22,885.12,225.425,177.833,146.992,237.255,240.07,92.165
1985-08-23,879.31,224.895,177.638,146.403,238.045,237.056,92.563
1985-08-26,879.548,225.46,177.814,146.616,238.441,239.685,92.309
1985-08-27,878.689,223.487,178.592,145.907,237.661,242.435,91.116
1985-08-28,880.636,224.667,179.281,147.611,239.828,245.362,92.776
1985-08-29,879.455,227.537,179.276,147.848,239.565,244.528,93.61
1985-08-30,880.046,230.143,178.954,147.168,240.532,244.261,93.249
1985-09-02,873.897,226.664,178.954,145.129,238.999,238.766,91.729
1985-09-03,865.061,223.98,178.208,144.283,238.144,239.164,91.607
1985-09-04,858.107,222.333,177.757,144.575,237.797,237.547,91.931
1985-09-05,856.719,221.059,177.687,143.739,237.159,238.894,92.234
1985-09-06,840.447,216.057,178.684,140.451,236.69,236.332,90.813
1985-09-09,840.938,213.089,178.815,140.765,236.395,235.659,89.738
1985-09-10,844.614,209.673,177.457,139.992,235.231,237.525,90.259
1985-09-11,849.5,207.482,175.637,138.496,233.549,236.219,91.621
1985-09-12,847.92,209.194,174.288,137.629,231.057,237.612,91.242
1985-09-13,848.008,214.035,173.584,140.314,229.548,239.534,92.837
1985-09-16,851.507,211.607,173.516,138.665,228.809,239.693,93.504
1985-09-17,849.586,212.562,172.122,139.086,224.378,244.893,95.694
1985-09-18,847.523,211.285,172.552,138.59,225.257,245.335,95.036
1985-09-19,843.338,213.472,174.191,138.27,225.921,243.559,94.497
1985-09-20,852.128,216.385,172.865,140.493,227.003,250.637,95.744
1985-09-23,889.402,225.175,174.926,146.023,230.114,261.38,99.668
1985-09-24,905.1,222.751,173.356,146.301,227.519,259.88,98.589
1985-09-25,907.389,222.24,171.428,143.908,224.572,266.351,100.115
1985-09-26,948.691,222.788,171.969,145.853,228.431,269.307,102.764
1985-09-27,945.277,218.875,171.982,145.344,227.546,265.522,102.621
1985-09-30,972.687,221.205,172.684,144.537,224.844,271.447,103.428
1985-10-01,980.017,222.388,175.495,144.744,226.508,275.439,103.585
1985-10-02,988.717,224.801,174.516,146.165,227.57,279.184,103.045
1985-10-03,983.376,225.897,174.795,145.078,227.871,279.908,106.205
1985-10-04,994.126,226.499,173.8,144.038,226.924,281.281,107.515
1985-10-07,979.39,225.356,172.589,141.557,226.723,280.088,105.9
1985-10-08,980.701,224.878,172.591,142.349,224.637,280.035,106.596
1985-10-09,992.412,225.748,173.137,142.769,225.003,279.353,105.757
1985-10-10,989.896,226.805,173.46,142.73,223.356,273.108,104.133
1985-10-11,995.481,228.078,174.938,143.273,223.997,277.02,103.727
1985-10-14,996.149,228.604,177.031,144.705,224.151,283.236,103.576
1985-10-15,999.55,228.391,176.6,146.271,224.815,284.662,101.93
1985-10-16,985.427,228.947,178.357,144.925,225.865,282.32,100.221
1985-10-17,993.616,229.547,178.099,146.845,226.873,289.379,95.69
1985-10-18,987.661,234.287,177.496,147.587,226.608,294.451,98.162
1985-10-21,988.327,235.616,177.146,147.909,226.768,294.408,101.932
1985-10-22,986.081,234.026,178.298,147.558,226.758,293.49,101.831
1985-10-23,979.731,236.752,179.301,148.098,227.108,298.324,101.416
1985-10-24,975.673,235.413,178.742,150.793,226.067,299.802,100.253
1985-10-25,975.42,235.864,177.757,151.743,224.21,297.328,101.594
1985-10-28,980.816,235.89,177.931,152.666,224.717,296.187,103.251
1985-10-29,985.203,241.072,179.278,153.656,226.031,300.812,105.329
1985-10-30,998.501,243.523,180.118,155.131,227.745,309.139,107.229
1985-10-31,1002.606,244.161,179.909,157.051,228.286,312.749,107.279
1985-11-01,997.918,242.789,181.552,156.854,230.502,313.322,107.199
1985-11-04,1008.961,243.457,181.354,158.719,229.462,315.685,108.054
1985-11-05,1012.81,243.097,182.404,159.318,229.412,306.052,106.635
1985-11-06,1025.728,245.4,182.82,161.135,230.172,313.181,107.438
1985-11-07,1028.085,242.147,182.667,163.514,232.554,312.937,108.086
1985-11-08,1006.994,241.198,183.604,160.11,233.128,307.924,106.187
1985-11-11,1004.052,239.473,187.115,160.56,235.738,306.186,104.497
1985-11-12,999.152,239.48,187.939,162.591,236.153,310.066,104.57
1985-11-13,1002.46,243.562,187.024,164.566,234.92,307.94,105.433
1985-11-14,994.636,243.412,188.824,163.827,236.959,299.446,106.144
1985-11-15,993.433,245.336,187.866,165.441,240.099,299.002,106.153
1985-11-18,995.91,245.065,188.471,165.462,236.15,300.63,106.803
1985-11-19,999.423,248.045,188.455,167.983,236.906,309.306,110.999
1985-11-20,1002.023,250.022,188.911,168.356,238.455,307.648,110.888
1985-11-21,1008.834,255.341,191.168,171.85,240.97,313.601,112.438
1985-11-22,1023.956,257.432,191.032,177.633,240.762,316.557,113.873
1985-11-25,1029.914,260.62,189.864,180.858,239.555,320.498,115.4
1985-11-26,1025.987,257.418,190.233,180.916,238.74,320.504,115.703
1985-11-27,1024.158,259.064,192.289,181.7,240.514,315.359,115.928
1985-11-28,1017.08,258.6,192.288,183.745,241.274,317.219,117.481
1985-11-29,1016.762,262.238,191.79,182.353,242.495,316.473,119.089
1985-12-02,1012.274,260.058,190.159,181.185,239.027,310.606,120.559
1985-12-03,1002.021,256.844,190.631,178.334,240.285,309.089,118.965
1985-12-04,1011.453,255.091,193.938,181.149,243.127,315.555,120.093
1985-12-05,1016.976,252.981,193.748,183.643,241.835,319.83,119.271
1985-12-06,1010.798,253.618,192.936,181.023,240.029,315.482,118.084
1985-12-09,1011.311,249.862,194.059,179.711,239.509,314.677,117.081
1985-12-10,1023.002,245.177,194.553,180.425,238.947,315.588,116.388
1985-12-11,1034.035,240.175,196.665,180.453,239.691,316.909,116.897
1985-12-12,1059.197,242.898,196.888,182.979,239.916,326.976,117.844
1985-12-13,1063.751,243.968,200.013,184.009,241.329,331.17,117.418
1985-12-16,1063.326,243.014,202.133,185.436,242.186,336.428,115.517
1985-12-17,1071.68,241.105,200.89,186.485,242.177,338.939,120.153
1985-12-18,1058.887,241.588,199.936,184.22,241.263,339.244,119.691
1985-12-19,1062.707,243.624,200.054,183.998,240.416,338.131,120.832
1985-12-20,1053.684,242.392,200.812,186.093,241.531,341.51,121.408
1985-12-23,1055.587,243.923,198.578,190.009,241.55,354.022,122.908
1985-12-24,1052.497,244.101,197.166,189.945,241.01,353.599,122.84
1985-12-25,1052.497,244.101,197.166,189.945,241.01,353.599,122.84
1985-12-26,1059.126,244.101,197.68,192.045,241.01,353.598,122.84
1985-12-27,1064.69,246.041,199.658,194.828,241.481,362.719,125.591
1985-12-30,1075.828,250.078,200.799,198.949,241.946,366.622,127.578
1985-12-31,1076.096,250.668,201.05,199.903,242.813,367.069,126.592
1986-01-01,1076.096,250.668,201.05,199.903,242.813,367.069,126.569
1986-01-02,1085.014,254.723,199.407,204.216,241.071,368.104,127.632
1986-01-03,1067.587,253.618,200.818,206.083,240.7,376.719,127.33
1986-01-06,1057.328,252.361,200.766,210.848,238.955,390.685,128.024
1986-01-07,1056.895,250.977,203.648,211.164,241.413,387.649,128.025
1986-01-08,1058.333,248.884,197.981,213.47,239.039,397.682,129.004
1986-01-09,1047.344,244.53,196.513,205.937,236.365,390.347,127.343
1986-01-10,1045.536,249.858,195.97,207.765,236.7,391.963,128.095
1986-01-13,1044.094,244.472,196.773,201.832,234.896,387.65,128.832
1986-01-14,1041.155,242.276,196.812,201.335,234.544,396.297,130.363
1986-01-15,1042.956,245.636,198.213,204.057,237.716,408.149,131.738
1986-01-16,1051.644,247.105,199.049,206.76,239.789,408.504,131.576
1986-01-17,1050.602,246.875,198.524,206.303,238.758,405.954,135.057
1986-01-20,1043.817,240.355,197.526,202.354,236.866,403.329,134.74
1986-01-21,1037.904,239.867,195.992,202.958,233.038,393.877,136.415
1986-01-22,1043.796,239.655,193.779,203.644,228.421,388.123,133.528
1986-01-23,1041.631,235.403,194.66,202.415,229.627,381.579,132.181
1986-01-24,1077.789,239.077,196.739,211.884,231.768,397.143,129.131
1986-01-27,1088.8,239.249,197.706,215.225,232.415,402.157,131.491
1986-01-28,1093.536,247.171,199.974,215.829,231.488,387.292,133.318
1986-01-29,1098.821,244.702,200.527,218.857,233.767,392.587,135.942
1986-01-30,1100.56,249.119,199.419,218.331,233,384.216,136.059
1986-01-31,1105.053,249.974,201.676,217.208,231.726,380.694,136.908
1986-02-03,1118.643,243.815,203.907,216.564,230.119,381.873,137.635
1986-02-04,1111.405,242.715,203.017,211.836,224.506,383.521,138.288
1986-02-05,1126.893,244.808,203.016,213.676,223.484,391.723,141.669
1986-02-06,1132.03,245.695,203.553,217.523,230.299,395.312,142.671
1986-02-07,1130.72,249.519,204.618,218.59,230.741,392.224,142.945
1986-02-10,1146.966,253.193,206.194,221.746,231.69,395.24,144.725
1986-02-11,1151.739,253.062,205.955,227.028,231.273,397.166,146.302
1986-02-12,1159.697,257.085,205.931,230.107,231.81,399.792,149.082
1986-02-13,1177.957,257.874,207.348,232.177,229.614,390.114,151.888
1986-02-14,1187.215,258.805,209.601,230.63,231.06,387.68,151.703
1986-02-17,1215.328,258.599,209.61,230.344,230.198,376.903,155.561
1986-02-18,1206.496,263.498,212.151,229.267,232.274,387.149,157.915
1986-02-19,1224.061,266.709,209.594,238.431,232.615,397.848,158.141
1986-02-20,1201.557,268.427,212.029,243.536,234.389,389.677,161.53
1986-02-21,1190.871,271.088,214.364,251.314,235.552,395.758,162.922
1986-02-24,1200.54,277.268,213.951,261.801,234.834,398.743,168.777
1986-02-25,1213.735,281.657,213.33,263.805,235.33,392.296,171.215
1986-02-26,1210.293,281.119,213.594,260.765,236.18,390.586,170.425
1986-02-27,1244.356,285.097,216.228,261.826,235.335,390.427,177.989
1986-02-28,1237.306,278.855,216.311,256.054,233.92,401.016,179.086
1986-03-03,1243.978,272.697,214.953,245.554,234.937,400.27,180.83
1986-03-04,1248.599,280.54,213.925,252.344,235.361,417.429,180.431
1986-03-05,1240.809,283.943,213.918,254.768,238.58,415.78,181.377
1986-03-06,1259.488,282.882,214.576,252.345,240.752,415.815,184.422
1986-03-07,1276.7,283.565,215.081,258.404,243.034,413.065,185.964
1986-03-10,1270.459,278.805,215.963,254.744,245.189,411.38,182.408
1986-03-11,1278.45,288.992,220.834,251.21,249.724,423.892,186.533
1986-03-12,1297.802,296.94,221.442,252.561,249.189,426.806,188.057
1986-03-13,1308.732,292.245,222.182,251.774,246.639,423.462,192.205
1986-03-14,1338.232,295.964,225.537,261.968,247.595,431.656,191.529
1986-03-17,1365.782,295.749,223.781,257.375,248.756,435.389,201.288
1986-03-18,1370.644,298.559,224.753,266.994,250.228,429.034,201.011
1986-03-19,1337.836,303.294,224.49,271.609,251.564,430.948,201.148
1986-03-20,1367.4,310.96,225.467,278.311,253.105,433.564,208.681
1986-03-21,1377.5,313.487,221.964,281.196,254.581,426.086,212.483
1986-03-24,1389.22,305.138,224.09,280.645,254,416.3,209.091
1986-03-25,1363.475,295.738,223.363,280.502,250.493,409.319,199.451
1986-03-26,1386.874,299.319,226.18,278.723,251.757,409.418,203.014
1986-03-27,1438.241,305.398,227.72,281.758,251.889,416.557,213.18
1986-03-28,1438.24,305.398,227.72,281.757,251.889,416.557,213.18
1986-03-31,1501.887,302.924,227.731,280.876,254.316,414.245,215.871
1986-04-01,1494.256,305.11,224.229,286.224,253.433,420.459,224.137
1986-04-02,1465.009,307.708,224.673,277.273,252.944,415.278,220.257
1986-04-03,1422.941,307.509,221.603,280.704,253.605,415.466,216.582
1986-04-04,1392.813,305.497,217.809,280.709,252.954,419.445,210.907
1986-04-07,1378.569,303.231,217.657,276.475,254.385,420.773,210.701
1986-04-08,1390.481,306.545,222.341,279.554,254.88,438.351,204.257
1986-04-09,1410.116,300.75,222.607,287.188,256.98,441.344,207.985
1986-04-10,1417.555,307.011,225.175,281.042,256.44,435.071,212.281
1986-04-11,1438.341,310.091,224.625,285.332,258.165,447.47,211.812
1986-04-14,1431.037,309.026,226.044,288.572,257.226,455.041,208.179
1986-04-15,1434.708,303.789,226.345,288.561,257.794,452.454,214.272
1986-04-16,1445.35,310.658,230.702,289.842,260.814,470.594,222.56
1986-04-17,1465.366,315.73,231.639,292.313,260.362,477.177,230.633
1986-04-18,1508.284,315.819,230.784,299.038,261.974,473.694,239.018
1986-04-21,1543.259,313.452,233.303,307.521,260.276,476.956,242.802
1986-04-22,1549.757,314.252,230.854,314.359,257.977,484.047,239.943
1986-04-23,1557.532,309.193,230.126,321.008,257.229,471.534,240.951
1986-04-24,1538.129,307.99,230.367,323.16,260.304,466.065,239.135
1986-04-25,1537.107,307.229,230.629,327.473,260.192,467.008,238.794
1986-04-28,1557.69,312.581,231.379,328.846,262.138,460.975,240.947
1986-04-29,1555.83,318.54,228.784,322.533,260.752,470.987,238.156
1986-04-30,1558.089,319.708,223.911,315.521,258.439,469.917,240.692
1986-05-01,1549.094,315.641,223.393,315.552,257.712,469.917,240.81
1986-05-02,1540.259,311.273,223.129,312.656,258.422,453.423,243.945
1986-05-05,1579.892,317.834,226.005,322.052,258.022,452.085,252.035
1986-05-06,1560.562,310.917,225.485,322.343,257.748,447.63,253.105
1986-05-07,1583.645,307.692,224.166,327.115,255.673,445.412,255.946
1986-05-08,1609.813,308.706,225.041,331.605,256.734,451.121,262.128
1986-05-09,1639.442,306.083,225.719,332.061,256.187,438.713,263.459
1986-05-12,1640.037,308.231,225.549,336,256.702,424.715,262.498
1986-05-13,1619.091,311.45,224.394,331.346,257.109,425.568,263.986
1986-05-14,1587.037,303.611,225.638,329.796,257.578,428.994,266.947
1986-05-15,1585.038,300.89,222.519,334.084,256.593,424.059,267.128
1986-05-16,1550.393,295.16,220.844,325.595,254.973,414.531,269.249
1986-05-19,1517.815,295.298,221.168,323.642,254.827,412.052,278.969
1986-05-20,1520.072,299.102,224.183,317.378,254.547,406.625,277.36
1986-05-21,1517.097,298.89,223.474,312.656,255.095,401.513,274.068
1986-05-22,1529.654,298.019,227.725,303.096,256.739,410.601,275.417
1986-05-23,1542.231,297.795,228.807,289.508,257.134,407.326,273.184
1986-05-26,1556.531,299.455,228.807,270.652,256.773,407.53,262.209
1986-05-27,1565.768,298.441,232.117,272.926,257.426,398.539,258.45
1986-05-28,1586.252,302.766,234.035,272.515,258.493,397.178,246.962
1986-05-29,1578.908,297.88,235.163,270.412,260.441,393.351,217.856
1986-05-30,1546.893,292.51,234.285,272.768,261.134,395.316,230.911
1986-06-02,1548.081,292.682,232.112,280.37,257.592,394.628,231.712
1986-06-03,1563.733,296.398,232.563,279.777,256.918,389.097,247.61
1986-06-04,1568.701,294.965,231.062,272.636,256.321,390.674,237.834
1986-06-05,1581.499,297.614,232.551,265.754,254.521,398.529,231.539
